                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230126"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                                    2220                                     1600                  1.0638566643895210E+009                  3.6634532726097095E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7726962095389545E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7726962095389545E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6410218625021713E+000                 -5.8197290331666025E+000                 -6.7698466404022426E+000                  2.6410218641740517E+000                 -9.8206173570857958E-001                  2.6409184072747647E+000                 -5.8197290331666025E+000                  6.9111360182676613E+032                  6.9133620121543991E+032                  6.9436712727674465E+032                  6.9543281810404323E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4808490118906821E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6100262029289873E+000                  4.4102724913000463E+002                  2.6444654234388141E+000                  1.6248334667259294E+000                  1.4894306895152556E+000                  0.0000000000000000E+000                  2.1842199560936731E+001                  5.6139693481845292E+000                  7.7937442248535458E+000                  1.3398559126508962E+000                  5.0000000000000000E-001                  4.0592832332446234E+000                  0.0000000000000000E+000                  9.8051633117921244E-001                  1.0944897591283203E-004                  7.9983448318363213E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1416991527372049E+000                  8.1768348047845907E-001                                        0                                        6 
                                    2225                                     1596                  1.0638797855517026E+009                  3.7252897795784903E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7734055888825404E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7734055888825404E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6423350267367134E+000                 -5.8125993860141998E+000                 -6.7647243790897971E+000                  2.6423350284303475E+000                 -9.8222680757769731E-001                  2.6422319230896432E+000                 -5.8125993860141998E+000                  6.9141544474108171E+032                  6.9163485510583418E+032                  6.9466179350445058E+032                  6.9572249216775679E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4823092639152026E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6099365566292891E+000                  4.4209480658102240E+002                  2.6455154131495924E+000                  1.6255377541807146E+000                  1.4880221146056851E+000                  0.0000000000000000E+000                  2.1842979363533313E+001                  5.6144655487737749E+000                  7.7938892279070755E+000                  1.3398559126802518E+000                  5.0000000000000000E-001                  4.0592832335140718E+000                  0.0000000000000000E+000                  9.8051633108229586E-001                  1.0944906327593984E-004                  7.9983449273014892E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1415971094688333E+000                  8.1778568546467834E-001                                        0                                        6 
                                    2230                                     1586                  1.0639052698309481E+009                  3.6488183835351995E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7741500079846184E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7741500079846184E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6436796784910728E+000                 -5.8048139324304859E+000                 -6.7591302783032914E+000                  2.6436796802091425E+000                 -9.7941173578099039E-001                  2.6435762251257695E+000                 -5.8048139324304859E+000                  6.9173666763156270E+032                  6.9195643266973288E+032                  6.9498666664660204E+032                  6.9604493099902731E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4839991905160811E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6098039706967513E+000                  4.4374257616398438E+002                  2.6471311003550131E+000                  1.6266107696485010E+000                  1.4858760836701119E+000                  0.0000000000000000E+000                  2.1843834558136088E+001                  5.6150097929437948E+000                  7.7940473572310678E+000                  1.3398559127130929E+000                  4.9999999999999994E-001                  4.0592832338155072E+000                  0.0000000000000000E+000                  9.8051633097386837E-001                  1.0944916106430916E-004                  7.9983450336096578E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1414841494995700E+000                  8.1789882373328993E-001                                        0                                        5 
                                    2235                                     1592                  1.0639300076028671E+009                  3.7996616505311431E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7748704210232297E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999714957231178E-001                  1.7748704210232297E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6458086745759655E+000                 -5.7972293972258386E+000                 -6.7536792757814315E+000                  2.6458086763149011E+000                 -9.8498919016582753E-001                  2.6457070409869150E+000                 -5.7972293972258386E+000                  6.9205336201002316E+032                  6.9227150507708889E+032                  6.9529633981736821E+032                  6.9635047439460281E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4855197258892795E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6096557622288259E+000                  4.4547098086360285E+002                  2.6488194182240963E+000                  1.6277513455188932E+000                  1.4835949319293276E+000                  0.0000000000000000E+000                  2.1844666547645804E+001                  5.6155392558137960E+000                  7.7942015118049657E+000                  1.3398559127454679E+000                  5.0000000000000000E-001                  4.0592832341126739E+000                  0.0000000000000000E+000                  9.8051633086696999E-001                  1.0944925752414197E-004                  7.9983451379132071E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1413742029934355E+000                  8.1800894419353165E-001                                        0                                        6 
                                    2240                                     1590                  1.0639533610317034E+009                  3.6417812429804335E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7755943541500385E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7755943541500385E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6463990669594888E+000                 -5.7899417318058273E+000                 -6.7484420306185289E+000                  2.6463990687246204E+000                 -9.7759070536411363E-001                  2.6462958273964476E+000                 -5.7899417318058273E+000                  6.9235921105541251E+032                  6.9257799471153978E+032                  6.9560130495311635E+032                  6.9665446652781316E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4870731430890212E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6095758475290576E+000                  4.4649187802282836E+002                  2.6498135631978017E+000                  1.6284082474052821E+000                  1.4822811281565500E+000                  0.0000000000000000E+000                  2.1845459935349435E+001                  5.6160440524998885E+000                  7.7943500735985145E+000                  1.3398559127764813E+000                  4.9999999999999994E-001                  4.0592832343973342E+000                  0.0000000000000000E+000                  9.8051633076456446E-001                  1.0944934997520226E-004                  7.9983452373781519E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1412700515343868E+000                  8.1811326034696097E-001                                        0                                        6 
                                    2245                                     1584                  1.0639778823022370E+009                  3.7963909845941530E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7762751565432566E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7762751565432566E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6486178967616434E+000                 -5.7823809616422510E+000                 -6.7430093361798029E+000                  2.6486178985477546E+000                 -9.8405516852619079E-001                  2.6485167011119812E+000                 -5.7823809616422510E+000                  6.9267188476673289E+032                  6.9289228441421169E+032                  6.9590613126055420E+032                  6.9695854244536075E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4886893346848974E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6094069579676056E+000                  4.4836333783434469E+002                  2.6516300936035995E+000                  1.6296542917310859E+000                  1.4797890395049427E+000                  0.0000000000000000E+000                  2.1846287590013169E+001                  5.6165707382651622E+000                  7.7945039227860224E+000                  1.3398559128095375E+000                  5.0000000000000000E-001                  4.0592832347007493E+000                  0.0000000000000000E+000                  9.8051633065540622E-001                  1.0944944857266542E-004                  7.9983453429064647E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1411603676059465E+000                  8.1822311777470058E-001                                        0                                        6 
                                    2250                                     1605                  1.0640010580443336E+009                  3.6367320311801601E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7770203019033284E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7770203019033284E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6491405623768376E+000                 -5.7750944797943120E+000                 -6.7377735838539250E+000                  2.6491405641901409E+000                 -9.7585293039690091E-001                  2.6490375611688464E+000                 -5.7750944797943120E+000                  6.9297629432475562E+032                  6.9319571629383338E+032                  6.9621244714656942E+032                  6.9726146525374299E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4901460992429656E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6093467040023772E+000                  4.4937351466726022E+002                  2.6526074722379369E+000                  1.6302634889787104E+000                  1.4785706450096936E+000                  0.0000000000000000E+000                  2.1847078579413211E+001                  5.6170739802250207E+000                  7.7946526730186090E+000                  1.3398559128412386E+000                  4.9999999999999994E-001                  4.0592832349917245E+000                  0.0000000000000000E+000                  9.8051633055071719E-001                  1.0944954317898175E-004                  7.9983454436540619E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1410563427827258E+000                  8.1832730708124668E-001                                        0                                        6 
                                    2255                                     1590                  1.0640261525029186E+009                  3.7106345242531171E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7777117277747503E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7777117277747503E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6513037724229882E+000                 -5.7673194190995636E+000                 -6.7321840134191930E+000                  2.6513037742589685E+000                 -9.8141760464758687E-001                  2.6512025880312171E+000                 -5.7673194190995636E+000                  6.9329366561666050E+032                  6.9351513940676582E+032                  6.9652719841163289E+032                  6.9757487552070174E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4918270580729649E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6091798750241684E+000                  4.5137995153076156E+002                  2.6545422655682351E+000                  1.6315645436002768E+000                  1.4759685357665606E+000                  0.0000000000000000E+000                  2.1847928220242107E+001                  5.6176146433745453E+000                  7.7948110472846519E+000                  1.3398559128760910E+000                  5.0000000000000000E-001                  4.0592832353116250E+000                  0.0000000000000000E+000                  9.8051633043561492E-001                  1.0944964724830927E-004                  7.9983455538972588E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1409433295613043E+000                  8.1844049886895276E-001                                        0                                        6 
                                    2260                                     1597                  1.0640482371360356E+009                  3.6327114812266768E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7784563389344638E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999706489177620E-001                  1.7784563389344638E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6518379392913620E+000                 -5.7602781732122370E+000                 -6.7271217030798844E+000                  2.6518379411542292E+000                 -9.7424173316358087E-001                  2.6517351954001320E+000                 -5.7602781732122370E+000                  6.9359024351115623E+032                  6.9381242955597309E+032                  6.9682147451892215E+032                  6.9786601032781048E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4932609049943508E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6091230301075128E+000                  4.5211715028402841E+002                  2.6552509815586163E+000                  1.6320325914287794E+000                  1.4750324401095554E+000                  0.0000000000000000E+000                  2.1848688267559769E+001                  5.6180981338788643E+000                  7.7949551397122230E+000                  1.3398559129072121E+000                  5.0000000000000000E-001                  4.0592832355972783E+000                  0.0000000000000000E+000                  9.8051633033283070E-001                  1.0944974022527977E-004                  7.9983456518972545E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1408436071382575E+000                  8.1854037928540024E-001                                        0                                        5 
                                    2265                                     1600                  1.0640704743756685E+009                  3.7094639385617585E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7791139228928637E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7791139228928637E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6534817318544324E+000                 -5.7532499930844931E+000                 -6.7220686424261844E+000                  2.6534817337397056E+000                 -9.7770803693523722E-001                  2.6533801899481118E+000                 -5.7532499930844931E+000                  6.9388951674842833E+032                  6.9410403877991794E+032                  6.9710573963361591E+032                  6.9815130163693761E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4947261391138018E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6090059031626778E+000                  4.5358160429924226E+002                  2.6566554327602163E+000                  1.6329690709192495E+000                  1.4731594811286153E+000                  0.0000000000000000E+000                  2.1849449965535570E+001                  5.6185827348211443E+000                  7.7950987772763352E+000                  1.3398559129389924E+000                  4.9999999999999994E-001                  4.0592832358889810E+000                  0.0000000000000000E+000                  9.8051633022786278E-001                  1.0944983522092987E-004                  7.9983457515398122E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1407429278496566E+000                  8.1864121806834977E-001                                        0                                        6 
                                    2270                                     1607                  1.0640950907678417E+009                  3.6351913405842944E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7798524671361229E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7798524671361229E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6547818562399086E+000                 -5.7455051987784929E+000                 -6.7165038563837713E+000                  2.6547818581524369E+000                 -9.7396500216314874E-001                  2.6546797414826564E+000                 -5.7455051987784929E+000                  6.9420304857275064E+032                  6.9442094838244951E+032                  6.9742782229734270E+032                  6.9846941723697929E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4963353557767807E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6088667689427827E+000                  4.5525006685090375E+002                  2.6582500182406563E+000                  1.6340446320992599E+000                  1.4710083587685943E+000                  0.0000000000000000E+000                  2.1850291135610707E+001                  5.6191179344043070E+000                  7.7952569785315964E+000                  1.3398559129746954E+000                  5.0000000000000000E-001                  4.0592832362166895E+000                  0.0000000000000000E+000                  9.8051633010993255E-001                  1.0944994199910206E-004                  7.9983458629729362E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1406309829863741E+000                  8.1875333955073393E-001                                        0                                        5 
                                    2275                                     1591                  1.0641190039317988E+009                  3.7849142108478011E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7805409990916460E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7805409990916460E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6569027482387568E+000                 -5.7379522611028753E+000                 -6.7110733101953901E+000                  2.6569027501744453E+000                 -9.7946912747914594E-001                  2.6568024108941732E+000                 -5.7379522611028753E+000                  6.9451765372743153E+032                  6.9473262244224947E+032                  6.9773430518852388E+032                  6.9877251715197896E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4978593786164258E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6087263700100887E+000                  4.5701953221060739E+002                  2.6599347614484388E+000                  1.6351678015685396E+000                  1.4687620198300351E+000                  0.0000000000000000E+000                  2.1851110259407360E+001                  5.6196390919846078E+000                  7.7954113690279305E+000                  1.3398559130099175E+000                  5.0000000000000000E-001                  4.0592832365399847E+000                  0.0000000000000000E+000                  9.8051632999358451E-001                  1.0945004739776481E-004                  7.9983459723833314E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1405219503610748E+000                  8.1886254469884245E-001                                        0                                        6 
                                    2280                                     1593                  1.0641415231631321E+009                  3.6255761055349747E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7812875995352365E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7812875995352365E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6574223418998777E+000                 -5.7307054157153248E+000                 -6.7058638062027214E+000                  2.6574223438648987E+000                 -9.7175988633109733E-001                  2.6573203294709509E+000                 -5.7307054157153248E+000                  6.9481970480679229E+032                  6.9503410540046995E+032                  6.9803603759080259E+032                  6.9907452516057165E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4993749462298596E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6086445068134680E+000                  4.5799662858252105E+002                  2.6608622810750560E+000                  1.6357952877750894E+000                  1.4675070474169354E+000                  0.0000000000000000E+000                  2.1851890002550139E+001                  5.6201350899148421E+000                  7.7955599516533187E+000                  1.3398559130435725E+000                  5.0000000000000000E-001                  4.0592832368488940E+000                  3.2814305602318089E-042                  9.8051632988240744E-001                  1.0945014815914526E-004                  7.9983460764572196E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1404189312436757E+000                  8.1896572678951607E-001                                        0                                        5 
                                    2285                                     1589                  1.0641659939030404E+009                  3.7004039158547331E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7819713525401343E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7819713525401343E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6595420629130464E+000                 -5.7229471647089518E+000                 -6.7002849854597377E+000                  2.6595420649027917E+000                 -9.7698322892262190E-001                  2.6594417610108305E+000                 -5.7229471647089518E+000                  6.9513278876030637E+032                  6.9535100601667390E+032                  6.9835220036617514E+032                  6.9938484828523573E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5009918885786317E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6084658222134820E+000                  4.6005035613258048E+002                  2.6628053712328295E+000                  1.6371242020539478E+000                  1.4648492188592186E+000                  0.0000000000000000E+000                  2.1852730363894697E+001                  5.6206697538768413E+000                  7.7957186691082105E+000                  1.3398559130807035E+000                  4.9999999999999994E-001                  4.0592832371897085E+000                  0.0000000000000000E+000                  9.8051632975974023E-001                  1.0945025938862644E-004                  7.9983461907441860E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1403066131299555E+000                  8.1907822243709616E-001                                        0                                        6 
                                    2290                                     1593                  1.0641874699347885E+009                  3.6192405699088046E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7827136080122818E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999692975306942E-001                  1.7827136080122818E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6600596092307409E+000                 -5.7159469446115665E+000                 -6.6952519912805810E+000                  2.6600596112495403E+000                 -9.7014046438411572E-001                  2.6599578356338900E+000                 -5.7159469446115665E+000                  6.9542938036531753E+032                  6.9564720816288393E+032                  6.9864303376437376E+032                  6.9967418886014472E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5025131764249440E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6084129073029767E+000                  4.6077061570188442E+002                  2.6634847754380955E+000                  1.6375697339775910E+000                  1.4639581550119325E+000                  0.0000000000000000E+000                  2.1853479757713227E+001                  5.6211463897018419E+000                  7.7958625048826020E+000                  1.3398559131137653E+000                  5.0000000000000011E-001                  4.0592832374931769E+000                  0.0000000000000000E+000                  9.8051632965050983E-001                  1.0945035848030756E-004                  7.9983462920539192E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1402077818066141E+000                  8.1917721035065005E-001                                        0                                        6 
                                    2295                                     1592                  1.0642122827725991E+009                  3.6346841604804494E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999680076323727E-001                  1.7834390071644143E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680076323727E-001                  1.7834390071644143E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6618620120950451E+000                 -5.7080131781583905E+000                 -6.6895478335351637E+000                  2.6618620141415525E+000                 -9.7135407289202547E-001                  2.6617609429109139E+000                 -5.7080131781583905E+000                  6.9575617547669359E+032                  6.9596904786651933E+032                  6.9896681528754216E+032                  6.9999526899305343E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5040923230877025E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6082599950545617E+000                  4.6272704566962938E+002                  2.6653248840726467E+000                  1.6387956127916972E+000                  1.4615063973837199E+000                  0.0000000000000000E+000                  2.1854336322128891E+001                  5.6216913252476877E+000                  7.7960250674504756E+000                  1.3398559131525436E+000                  5.0000000000000000E-001                  4.0592832378491135E+000                  0.0000000000000000E+000                  9.8051632952238721E-001                  1.0945047476617636E-004                  7.9983464103289140E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1400931390456539E+000                  8.1929203417689012E-001                                        0                                        6 
                                    2300                                     1607                  1.0642330320247627E+009                  3.6152851830626869E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999680076323727E-001                  1.7841349294448625E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680076323727E-001                  1.7841349294448625E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6627368642663347E+000                 -5.7011960681981471E+000                 -6.6846442189572013E+000                  2.6627368663401740E+000                 -9.6922582176945582E-001                  2.6626355029352866E+000                 -5.7011960681981471E+000                  6.9603988421607040E+032                  6.9625705943559631E+032                  6.9924570120239457E+032                  7.0027489458589647E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5054899127747013E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6081978004210224E+000                  4.6356167675004230E+002                  2.6661075250828881E+000                  1.6393113225638962E+000                  1.4604749778393220E+000                  0.0000000000000000E+000                  2.1855063965801712E+001                  5.6221540999966564E+000                  7.7961653349670126E+000                  1.3398559131854473E+000                  5.0000000000000000E-001                  4.0592832381511217E+000                  0.0000000000000000E+000                  9.8051632941367051E-001                  1.0945057348432045E-004                  7.9983465102348862E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1399970939843658E+000                  8.1938823165522157E-001                                        0                                        5 
                                    2305                                     1602                  1.0642574345185974E+009                  3.6511153758997028E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999680076323727E-001                  1.7848173419339525E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680076323727E-001                  1.7848173419339525E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6647819169075837E+000                 -5.6933727643097054E+000                 -6.6790194036422230E+000                  2.6647819190082007E+000                 -9.7258829471949693E-001                  2.6646818099754634E+000                 -5.6933727643097054E+000                  6.9635934682374319E+032                  6.9657664474660190E+032                  6.9956315332477846E+032                  7.0058916005337106E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5071428793067277E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6080257085866978E+000                  4.6579191822631140E+002                  2.6681919489900614E+000                  1.6406977181861317E+000                  1.4577021865948505E+000                  0.0000000000000000E+000                  2.1855908012295707E+001                  5.6226910741534910E+000                  7.7963257286535352E+000                  1.3398559132247208E+000                  5.0000000000000011E-001                  4.0592832385116067E+000                  0.0000000000000000E+000                  9.8051632928389709E-001                  1.0945069137785585E-004                  7.9983466289411159E-004                  2.7195835297910802E-003                  9.3776095540584817E-003                  1.1398836535947658E+000                  8.1950185108223195E-001                                        0                                        6 
