                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          5.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230125" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              50          3.3330338415859412E+007          9.9926953055103540E-001          7.6432248805294156E+000          6.4495716424380817E+001          3.2247858212190403E+002          3.9802176068199500E+000          1.9241629167912078E+000         -1.9201484204957348E-001         -5.3788967075667937E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4096156598996977E+052         -7.9032360999760685E+033          0.0000000000000000E+000         -7.9032360999760685E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              55          4.1407400901469134E+007          9.9909237876306012E-001          7.6423215200098644E+000          6.4499528169418383E+001          3.2249764084709193E+002          3.9797471808542837E+000          1.9239354980197616E+000         -1.4682846167246669E-001         -5.3740859518764761E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4094141609749688E+052         -7.9065808868762716E+033          0.0000000000000000E+000         -7.9065808868762716E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              60          4.8604937082598001E+007          9.9893447253033207E-001          7.6415162544730757E+000          6.4502926570807119E+001          3.2251463285403554E+002          3.9793278379567774E+000          1.9237327744170578E+000         -9.8418376348707634E-002         -5.3706482391731614E-001          5.0000000000000000E+000          1.0000000000000000E+000         -6.8200510226867010E+001         -6.8200510226867010E+001         -6.8200510226867010E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4092345325699436E+052         -7.9095689500241420E+033          0.0000000000000000E+000         -7.9095689500241420E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              65          5.4232250786089592E+007          9.9881098541915869E-001          7.6408864846293199E+000          6.4505584715322001E+001          3.2252792357660996E+002          3.9789998846308521E+000          1.9235742314200361E+000         -5.2963290719992867E-002         -5.3683576332568284E-001          5.0000000000000000E+000          1.0000000000000000E+000         -3.8832532238409620E+001         -3.8832532238409620E+001         -3.8832532238409620E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4090940449189490E+052         -7.9120668999907786E+033          0.0000000000000000E+000         -7.9120668999907786E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              70          5.6928001861666851E+007          9.9875181929842050E-001          7.6405847351276250E+000          6.4506858461805066E+001          3.2253429230902532E+002          3.9788427482521294E+000          1.9234982667309948E+000         -2.8153413010050969E-002         -5.3673408246389920E-001          5.0000000000000000E+000          1.0000000000000000E+000         -2.3777023254279928E+001         -2.3777023254279928E+001         -2.3777023254279928E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4090267292620749E+052         -7.9133416171382080E+033          0.0000000000000000E+000         -7.9133416171382080E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              75          5.8240920222989582E+007          9.9872300102039335E-001          7.6404377586383427E+000          6.4507478910357108E+001          3.2253739453172420E+002          3.9787662100458245E+000          1.9234612657972241E+000         -1.5209051176067434E-002         -5.3668603758757150E-001          4.9999999999481668E+000          1.0000000000518317E+000         -1.5584101961023224E+001         -1.5584101961023224E+001         -1.5584101961023224E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089939407355791E+052         -7.9139532959407552E+033          0.0000000000000000E+000         -7.9139532959407552E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              80          5.8923430963750862E+007          9.9870783297941979E-001          7.6403603993397109E+000          6.4507810501780739E+001          3.2253902236646587E+002          3.9787258637534708E+000          1.9234418404316709E+000         -8.2601248251498883E-003         -5.3666125902664785E-001          4.9999999221219866E+000          1.0000000778780114E+000         -1.2307099521441863E+001         -1.2307099521441863E+001         -1.2307099521441863E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089768949359919E+052         -7.9142683803574114E+033          0.0000000000000000E+000         -7.9142683803574114E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              85          5.9415152594725952E+007          9.9865569845813495E-001          7.6400945024248097E+000          6.4510045685472917E+001          3.2254352228685747E+002          3.9785738005863718E+000          1.9233859039388295E+000         -3.1020365300300158E-003         -5.3660895573207412E-001          4.9999826738698143E+000          1.0000173261301843E+000         -9.9240488674142036E+000         -9.9240488674142036E+000         -9.9240488674142036E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089646135500064E+052         -7.9148807001484651E+033          0.0000000000000000E+000         -7.9148807001484651E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              90          5.9712445437786594E+007          9.9654290039744220E-001          7.6293148953950620E+000          6.4612427369126124E+001          3.2271448183265289E+002          3.9722676100318250E+000          1.9212327107705485E+000          1.5112400396668231E-003         -5.3494155746039618E-001          4.9991024248387648E+000          1.0008975751612355E+000         -7.8260369535199139E+000         -7.8260369535199139E+000         -7.8260369535199139E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089571806578958E+052         -7.9464938251328238E+033          0.0000000000000000E+000         -7.9464938251328238E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              95          5.9738006915598884E+007          9.9221910178278605E-001          7.6072308675571803E+000          6.4823532329613670E+001          3.2306518046709658E+002          3.9593459054046107E+000          1.9168235553040680E+000          4.1194986947433974E-003         -5.3202761739145821E-001          4.9972866413838553E+000          1.0027133586161432E+000         -6.6498641579921625E+000         -6.6498641579921625E+000         -6.6498641579921625E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4089565361004767E+052         -8.0521073957297698E+033          0.0000000000000000E+000         -8.0521073957297698E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
