                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          5.0000000000000000E+000          1.0000000000000000E+000          3.6500000000000000E+003                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230201" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                              50          3.3330338415858444E+007          3.6499999999991555E+003          1.8128009376835701E+003          4.1878790617163748E+000          2.0939395308581872E+001          9.4401804508047940E+002          4.5636814228779377E+002         -9.9659333127318628E-001         -9.9805162657818591E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953310263E+053         -3.8466821378586923E+025          0.0000000000000000E+000         -3.8466821378586923E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              55          4.1407400901468940E+007          3.6499999999989495E+003          1.8128009376835018E+003          4.1878790617164530E+000          2.0939395308582267E+001          9.4401804508044381E+002          4.5636814228777666E+002         -9.9640323927901642E-001         -9.9804983678673231E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953309276E+053         -3.8466821378592124E+025          0.0000000000000000E+000         -3.8466821378592124E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              60          4.8604937082598366E+007          3.6499999999987672E+003          1.8128009376834414E+003          4.1878790617165231E+000          2.0939395308582611E+001          9.4401804508041232E+002          4.5636814228776132E+002         -9.9619955479465239E-001         -9.9804859348731911E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953308392E+053         -3.8466821378596729E+025          0.0000000000000000E+000         -3.8466821378596729E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              65          5.4998826460022405E+007          3.6499999999986039E+003          1.8128009376833872E+003          4.1878790617165853E+000          2.0939395308582924E+001          9.4401804508038424E+002          4.5636814228774773E+002         -9.9597942966800956E-001         -9.9804768861011717E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953307618E+053         -3.8466821378600830E+025          0.0000000000000000E+000         -3.8466821378600830E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              70          6.0667982349521190E+007          3.6499999999984602E+003          1.8128009376833400E+003          4.1878790617166404E+000          2.0939395308583201E+001          9.4401804508035957E+002          4.5636814228773596E+002         -9.9574149473289553E-001         -9.9804698398936875E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953306928E+053         -3.8466821378604473E+025          0.0000000000000000E+000         -3.8466821378604473E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              75          6.5725854192107439E+007          3.6499999999983334E+003          1.8128009376832977E+003          4.1878790617166883E+000          2.0939395308583443E+001          9.4401804508033752E+002          4.5636814228772522E+002         -9.9548116491775651E-001         -9.9804640905731190E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953306316E+053         -3.8466821378607616E+025          0.0000000000000000E+000         -3.8466821378607616E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              80          7.0201714758728310E+007          3.6499999999982201E+003          1.8128009376832604E+003          4.1878790617167319E+000          2.0939395308583663E+001          9.4401804508031807E+002          4.5636814228771584E+002         -9.9519876307477240E-001         -9.9804593020991272E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953305780E+053         -3.8466821378610490E+025          0.0000000000000000E+000         -3.8466821378610490E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              85          7.4172628122889385E+007          3.6499999999981201E+003          1.8128009376832272E+003          4.1878790617167709E+000          2.0939395308583851E+001          9.4401804508030079E+002          4.5636814228770754E+002         -9.9489501935821123E-001         -9.9804552358079801E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953305295E+053         -3.8466821378613028E+025          0.0000000000000000E+000         -3.8466821378613028E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              90          7.7675279532960072E+007          3.6499999999980305E+003          1.8128009376831976E+003          4.1878790617168056E+000          2.0939395308584025E+001          9.4401804508028545E+002          4.5636814228770004E+002         -9.9458368946908204E-001         -9.9804517662530756E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304870E+053         -3.8466821378615283E+025          0.0000000000000000E+000         -3.8466821378615283E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              95          8.0679583092366591E+007          3.6499999999979582E+003          1.8128009376831735E+003          4.1878790617168322E+000          2.0939395308584160E+001          9.4401804508027271E+002          4.5636814228769401E+002         -9.9433263183841070E-001         -9.9804488696148375E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304512E+053         -3.8466821378617199E+025          0.0000000000000000E+000         -3.8466821378617199E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             100          8.2294983273559079E+007          3.6499999999979145E+003          1.8128009376831592E+003          4.1878790617168500E+000          2.0939395308584249E+001          9.4401804508026544E+002          4.5636814228769043E+002         -9.9435392782830434E-001         -9.9804473396263726E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304317E+053         -3.8466821378618384E+025          0.0000000000000000E+000         -3.8466821378618384E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             105          8.2873410212774962E+007          3.6499999999979013E+003          1.8128009376831549E+003          4.1878790617168544E+000          2.0939395308584270E+001          9.4401804508026316E+002          4.5636814228768924E+002         -9.9455565054297945E-001         -9.9804467961018339E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304249E+053         -3.8466821378618801E+025          0.0000000000000000E+000         -3.8466821378618801E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             110          8.3077162721133113E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9475566885073241E-001         -9.9804466051760021E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             115          8.3154513666405931E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9487598281762535E-001         -9.9804465327671854E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             120          8.3188026234554932E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9492272234314383E-001         -9.9804465014083654E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             125          8.3205857973608419E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9492953219216462E-001         -9.9804464847257668E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             130          8.3217186643514320E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9491824617236024E-001         -9.9804464741283094E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             135          8.3227356921213299E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9489214815913962E-001         -9.9804464646152713E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             140          8.3240206724002004E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9483384974465205E-001         -9.9804464525970016E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             145          8.3256312221739471E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9473365903510269E-001         -9.9804464375354929E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             150          8.3275127683093801E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9461528924047127E-001         -9.9804464199421605E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             155          8.3296630030834049E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9450587882695152E-001         -9.9804463998397186E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             160          8.3320111346952796E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9441512687119138E-001         -9.9804463778910912E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             165          8.3345364847120449E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9433840857336864E-001         -9.9804463542905364E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             170          8.3371691774180666E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9427277526277769E-001         -9.9804463296918466E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             175          8.3430940590560898E+007          3.6499999999978954E+003          1.8128009376831528E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768878E+002         -9.9415759774526957E-001         -9.9804462743527644E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304223E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             180          8.3578370605336204E+007          3.6499999999978945E+003          1.8128009376831526E+003          4.1878790617168571E+000          2.0939395308584281E+001          9.4401804508026191E+002          4.5636814228768861E+002         -9.9394637024918486E-001         -9.9804461367737185E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.2510017953304215E+053         -3.8466821378619020E+025          0.0000000000000000E+000         -3.8466821378619020E+025          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
