                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230123"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                tri_alpha                        v_div_csound_surf                              num_retries                             model_number                                      age                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot                              donor_index                         point_mass_index 
                                       1                  1.7888543819998320E+003                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.2525749891599527E+000                                     2477                  1.1387561605926662E+000                  2.2774740499228169E-001                  7.8127319473257466E-008                  9.9999999987213828E-001                  9.9999999960823172E-001                  2.2774740499228169E-001                  7.8127319473257466E-008                  9.9999999987213828E-001                  9.9999999960823172E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6390061807348301E+032                  1.9279947541757562E+033                  2.5003172466097874E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6333135254418388E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7167421261751916E+000                 -3.3740808895779537E+001                 -9.8999999999999986E+001                  2.7167421261751912E+000                  4.2341364879682519E+000                  5.6698984468633637E+002                  2.7535752803458462E+000                  4.3116782510091545E-001                  4.2747019814373211E+000                  1.8823569482018975E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4337690769240758E+000                  1.3156440189684002E+000                  1.6886413587014463E+001                  6.1730886958764519E-001                  8.4954213085397345E-001                  6.9908392884051263E-001                  2.8035354668801510E-001                  4.7754126439577562E-005                  9.3405622940266348E-003                  3.4468833607860781E-003                  9.3805276451495410E-003                  3.4987491934782371E+000                  1.4003458688943555E+000                  1.3591568679923356E+000                  2.6972477298427782E+000                 -3.3740808895779537E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+000                  1.7888543819998320E+003                  9.9999996081751175E-001                  7.6469490428255575E+000                  6.4480009391068748E+001                  3.2240004695534367E+002                  3.9821569683556164E+000                  1.9251004654173904E+000                 -3.2228132968083728E-001                 -5.3831638973122276E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4104462265707818E+052                 -7.8904720274150420E+033                  0.0000000000000000E+000                 -7.8904720274150420E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  4.6436302246991836E+004                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.9652062035885760E+000                                     1002                  1.0991753386187826E+000                  2.1826415119728682E-001                  7.8127319306724012E-008                  9.9999999987870070E-001                  9.9999999961549180E-001                  2.1826415119728682E-001                  7.8127319306724012E-008                  9.9999999987870070E-001                  9.9999999961549180E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8987544747092370E+032                  1.9624257707872023E+033                  2.5152400238690415E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6757259806508486E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7320867248493146E+000                 -3.3644924586066431E+001                 -1.2643259817887209E+001                  2.7320867248493150E+000                  4.2330242977770203E+000                  5.4621506843512748E+002                  2.7373636768508756E+000                  4.2528640373589388E-001                  4.2864648241673642E+000                  1.9340372042590923E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4357001906575659E+000                  1.3190770946618666E+000                  1.6891756146703074E+001                  6.1740471642492323E-001                  8.4944130760821557E-001                  6.9888231466303985E-001                  2.8055750129181289E-001                  4.3459266022315062E-005                  9.3168879319326589E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.4985067364053219E+000                  1.4005735707693376E+000                  1.3506200861587485E+000                  2.7136578193991592E+000                 -3.3644924586066431E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+001                  4.6436302246991843E+004                  9.9999898287359601E-001                  7.6469440572996890E+000                  6.4480030410360897E+001                  3.2240015205180441E+002                  3.9821543721376398E+000                  1.9250992103236120E+000                 -3.3139701395032450E-001                 -5.3845486607275295E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4104451148286632E+052                 -7.8904870316199568E+033                  0.0000000000000000E+000                 -7.8904870316199568E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  3.3395764619126602E+005                  5.0000000000000000E+000                  1.0000000000000000E-099                  4.7570186640648240E+000                                     1003                  1.1536754429377338E+000                  2.2980838010886384E-001                  7.8127319306724012E-008                  9.9999999987870070E-001                  9.9999999961784425E-001                  2.2980838010886384E-001                  7.8127319306724012E-008                  9.9999999987870070E-001                  9.9999999961784425E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9975670840045516E+032                  1.9763200660852045E+033                  2.7027417478491283E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5604813661359483E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7296079606776704E+000                 -3.3637410541409068E+001                 -9.8999999999999986E+001                  2.7296079606776704E+000                  4.2317051204651390E+000                  5.3579733148389550E+002                  2.7290005462921507E+000                  4.2374319308029385E-001                  4.2895512454785640E+000                  1.9478308747286905E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4358272235602065E+000                  1.3164444229343697E+000                  1.6888889138432351E+001                  6.1800389174854797E-001                  8.4881134311133044E-001                  6.9762238250544362E-001                  2.8183572866050827E-001                  4.4534277718663581E-005                  9.1718836602405433E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.4969222409139871E+000                  1.4020932869949692E+000                  1.3338237858389441E+000                  2.7117891346523475E+000                 -3.3637410541409068E+001                  0.0000000000000000E+000                                        0                  2.0000000000000000E+001                  3.3395764619126602E+005                  9.9999268506151284E-001                  7.6469119512222115E+000                  6.4480165772105110E+001                  3.2240082886052551E+002                  3.9821376528631367E+000                  1.9250911276981952E+000                 -3.3376579704882342E-001                 -5.3921933474020145E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E-099                  1.0000000000000000E-099                  1.0000000000000000E-099                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4104379553588673E+052                 -7.8905836573394719E+033                  0.0000000000000000E+000                 -7.8905836573394719E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  2.1142140237084259E+006                  5.0000000000000000E+000                 -9.8999999999999986E+001                  5.5488311245410724E+000                                      992                  1.2191737392375568E+000                  2.4298623596756930E-001                  7.8127319306724012E-008                  9.9999999987213828E-001                  9.9999999960446884E-001                  2.4298623596756930E-001                  7.8127319306724012E-008                  9.9999999987213828E-001                  9.9999999960446884E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1339324663947340E+032                  1.9822876142092917E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7304946712575520E+000                 -3.3678587465741444E+001                 -9.8999999999999986E+001                  2.7304946712575520E+000                  4.2295292253888039E+000                  5.3660755437265925E+002                  2.7296567823859874E+000                  4.2842310127988298E-001                  4.2801914290793857E+000                  1.9063007953944980E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4345334470168574E+000                  1.3087575265908604E+000                  1.6877455428436793E+001                  6.2165901123905798E-001                  8.4499615124188465E-001                  6.8999199715840487E-001                  2.8956247021095066E-001                  4.9999219280708371E-005                  8.4082820262080162E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.4871653814165002E+000                  1.4117763495896749E+000                  1.3071406527741103E+000                  2.7137932181686297E+000                 -3.3678587465741444E+001                  0.0000000000000000E+000                                        0                  3.0000000000000000E+001                  2.1142140237084259E+006                  9.9995368938452256E-001                  7.6467131508036434E+000                  6.4481003949265514E+001                  3.2240501974632758E+002                  3.9820341273305777E+000                  1.9250410801856295E+000                 -3.2653020335405625E-001                 -5.4177731075069480E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4103936236793639E+052                 -7.8911819923890679E+033                  0.0000000000000000E+000                 -7.8911819923890679E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  8.7555804626761898E+006                  5.0000000000000000E+000                 -9.8999999999999986E+001                  5.8688530928596538E+000                                      971                  1.1923309441188403E+000                  2.3640025657505437E-001                  7.8127319306724012E-008                  9.9999999985416943E-001                  9.9999999954422769E-001                  2.3640025657505437E-001                  7.8127319306724012E-008                  9.9999999985416943E-001                  9.9999999954422769E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2270219244409528E+032                  1.9518766076063954E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7422199567238104E+000                 -3.3726493947917810E+001                 -9.8999999999999986E+001                  2.7422199567238099E+000                  4.2236006918688958E+000                  5.5159218971818882E+002                  2.7416181081450248E+000                  4.4626083119921806E-001                  4.2445159692407151E+000                  1.7559654608025845E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4316090032157254E+000                  1.2919993168272395E+000                  1.6847890352781288E+001                  6.3643174977090378E-001                  8.3003541486849741E-001                  6.6007054856754543E-001                  3.1973728139944430E-001                  6.4275877249308274E-005                  6.4009965310755168E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.4503760326569268E+000                  1.4487086988664923E+000                  1.2427693370690074E+000                  2.7282465708662542E+000                 -3.3726493947917810E+001                  0.0000000000000000E+000                                        0                  4.0000000000000000E+001                  8.7555804626761917E+006                  9.9980819271302823E-001                  7.6459713842562813E+000                  6.4484131654646603E+001                  3.2242065827323302E+002                  3.9816478516003579E+000                  1.9248543422961049E+000                 -2.9822485263791682E-001                 -5.4076758725931384E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4102282076891853E+052                 -7.8937061113361240E+033                  0.0000000000000000E+000                 -7.8937061113361240E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.5961708975031650E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  5.8397060426277134E+000                                      964                  1.1476590781723439E+000                  2.2651081992233235E-001                  7.8127319528768617E-008                  9.9999999982956000E-001                  9.9999999947552465E-001                  2.2651081992233235E-001                  7.8127319528768617E-008                  9.9999999982956000E-001                  9.9999999947552465E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3094215377662741E+032                  1.9193353755879262E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7575684595706580E+000                 -3.3632221126698582E+001                 -1.2944289813551190E+001                  2.7575684595706580E+000                  4.2187868106067272E+000                  5.7156766447512859E+002                  2.7570676512993950E+000                  4.6361336530073821E-001                  4.2098109010376756E+000                  1.6211040882760670E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4314057224246035E+000                  1.2828496547763304E+000                  1.6826798378495319E+001                  6.5444672374946156E-001                  8.1271621138772787E-001                  6.2543218443015014E-001                  3.5455920143282244E-001                  7.4925780736967242E-005                  4.9477770139614175E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.4092866999654978E+000                  1.4899478402072612E+000                  1.1865384535806152E+000                  2.7457475373365368E+000                 -3.3632221126698582E+001                  0.0000000000000000E+000                                        0                  5.0000000000000000E+001                  1.5961708975031652E+007                  9.9965028367044229E-001                  7.6451662966312899E+000                  6.4487526872467981E+001                  3.2243763436233985E+002                  3.9812286013506122E+000                  1.9246516634822546E+000                 -2.6954031797375194E-001                 -5.3939855519485747E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4100486618429224E+052                 -7.8966351660079465E+033                  0.0000000000000000E+000                 -7.8966351660079465E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  2.2332538979372893E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  5.7717706361303023E+000                                      958                  1.1020156666124616E+000                  2.1991368429328151E-001                  7.8127319084679407E-008                  9.9999999981198173E-001                  9.9999999940714224E-001                  2.1991368429328151E-001                  7.8127319084679407E-008                  9.9999999981198173E-001                  9.9999999940714224E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3795696824860803E+032                  1.8889957248985955E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7723059575234066E+000                 -3.3488801904529787E+001                 -1.2467168558831528E+001                  2.7723059575234070E+000                  4.2148192509717717E+000                  5.9134550231270077E+002                  2.7718412979793339E+000                  4.7893530791061917E-001                  4.1791670158179128E+000                  1.5106609945483377E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4324896570056715E+000                  1.2783393022045526E+000                  1.6811892593641314E+001                  6.7257063362597769E-001                  7.9623379355416912E-001                  5.9246738930883791E-001                  3.8764590688507450E-001                  8.2326152044333854E-005                  3.9833346275280597E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.3717359310103112E+000                  1.5276013633162078E+000                  1.1383404983726322E+000                  2.7620986188305960E+000                 -3.3488801904529787E+001                  0.0000000000000000E+000                                        0                  6.0000000000000000E+001                  2.2332538979372889E+007                  9.9951064373086829E-001                  7.6444543173632846E+000                  6.4490529880351701E+001                  3.2245264940175844E+002                  3.9808578373782701E+000                  1.9244724244664682E+000                 -2.4323917954599508E-001                 -5.3864745723362950E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4098898725906968E+052                 -7.8992499622089720E+033                  0.0000000000000000E+000                 -7.8992499622089720E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  2.7704199379418585E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  5.6937947178929136E+000                                      960                  1.0621462517831350E+000                  2.1001680851127802E-001                  7.8127319306724012E-008                  9.9999999978620058E-001                  9.9999999933985972E-001                  2.1001680851127802E-001                  7.8127319306724012E-008                  9.9999999978620058E-001                  9.9999999933985972E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4328380901279226E+032                  1.8605297283934210E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7854047547671081E+000                 -3.3336904028404760E+001                 -9.8999999999999986E+001                  2.7854047547671081E+000                  4.2113769580683567E+000                  6.0946242499299058E+002                  2.7849469353502418E+000                  4.9237271240290359E-001                  4.1522922068333443E+000                  1.4200126289972070E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4340504755760035E+000                  1.2763509347515596E+000                  1.6800780191942451E+001                  6.8989988406068925E-001                  7.8128661400082944E-001                  5.6257306512518790E-001                  4.1762403279108556E-001                  8.7700299052935455E-005                  3.3209245306898409E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.3390772823698862E+000                  1.5603291064364315E+000                  1.0952256866907262E+000                  2.7764495576914263E+000                 -3.3336904028404760E+001                  0.0000000000000000E+000                                        0                  7.0000000000000000E+001                  2.7704199379418589E+007                  9.9939287866105153E-001                  7.6438538452680778E+000                  6.4493062896019879E+001                  3.2246531448009932E+002                  3.9805451408865276E+000                  1.9243212571050177E+000                 -2.1939710238962548E-001                 -5.3819225066210696E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4097559464894054E+052                 -7.9014612754602612E+033                  0.0000000000000000E+000                 -7.9014612754602612E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      80                  3.2183910169232074E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  5.6147164832356040E+000                                      958                  1.0275986900121976E+000                  2.0383343266069220E-001                  7.8127319306724012E-008                  9.9999999977213816E-001                  9.9999999927495653E-001                  2.0383343266069220E-001                  7.8127319306724012E-008                  9.9999999977213816E-001                  9.9999999927495653E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4702410910065278E+032                  1.8341792078200523E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7967752891742084E+000                 -3.3191307162720349E+001                 -9.8999999999999986E+001                  2.7967752891742084E+000                  4.2083319627191109E+000                  6.2562972982561757E+002                  2.7963173781471120E+000                  5.0414792449983137E-001                  4.1287417826394890E+000                  1.3450603871445319E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4357445011953720E+000                  1.2757895116779341E+000                  1.6792207323505192E+001                  7.0603512768118970E-001                  7.6803043882754685E-001                  5.3606074178817531E-001                  4.4419592021321314E-001                  9.1731342163252355E-005                  2.8504348031698616E-003                  3.4468833607860785E-003                  9.3805276451495428E-003                  3.3110852253440712E+000                  1.5883689294346512E+000                  1.0568322490986184E+000                  2.7887985843919818E+000                 -3.3191307162720349E+001                  0.0000000000000000E+000                                        0                  8.0000000000000000E+001                  3.2183910169232074E+007                  9.9929465024700004E-001                  7.6433529705491274E+000                  6.4495176001072380E+001                  3.2247588000536194E+002                  3.9802843098359784E+000                  1.9241951631361460E+000                 -1.9789018636735223E-001                 -5.3787578893261234E-001                  5.0000000000000000E+000                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.4096442300329955E+052                 -7.9033069153668885E+033                  0.0000000000000000E+000                 -7.9033069153668885E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
