                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          5.0000000000000000E+000          4.0000000000000000E+000          1.8200000000000000E+002                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230201" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          1.3311938769089946E+004          1.8199999999982523E+002          2.8112505443149723E+002          3.4732318561214839E+001          4.3415398201518549E+001          1.1199456022557402E+002          1.0114101138442652E+002         -9.7603976089650335E-001         -9.7646759407280992E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364203055892E+053         -5.1324991864566934E+029          0.0000000000000000E+000         -5.1324991864566934E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              10          4.6436302246991843E+004          1.8199999999939158E+002          2.8112505443105067E+002          3.4732318561242423E+001          4.3415398201553032E+001          1.1199456022539613E+002          1.0114101138426588E+002         -9.7622669977217202E-001         -9.7664782202417633E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364203002255E+053         -5.1324991864804746E+029          0.0000000000000000E+000         -5.1324991864804746E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              15          1.2886031837632466E+005          1.8199999999831226E+002          2.8112505442993921E+002          3.4732318561311082E+001          4.3415398201638851E+001          1.1199456022495335E+002          1.0114101138386599E+002         -9.7631600624128301E-001         -9.7678059859658672E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364202868745E+053         -5.1324991865396589E+029          0.0000000000000000E+000         -5.1324991865396589E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              20          3.3395764619126602E+005          1.8199999999562658E+002          2.8112505442717361E+002          3.4732318561481925E+001          4.3415398201852412E+001          1.1199456022385159E+002          1.0114101138287101E+002         -9.7631102528645863E-001         -9.7680642942139007E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364202536553E+053         -5.1324991866869231E+029          0.0000000000000000E+000         -5.1324991866869231E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              25          8.4430542893974099E+005          1.8199999998894370E+002          2.8112505442029186E+002          3.4732318561907043E+001          4.3415398202383798E+001          1.1199456022111002E+002          1.0114101138039513E+002         -9.7625415619411215E-001         -9.7680649877400716E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364201709939E+053         -5.1324991870533718E+029          0.0000000000000000E+000         -5.1324991870533718E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              30          2.1142140237084259E+006          1.8199999997231470E+002          2.8112505440316789E+002          3.4732318562964849E+001          4.3415398203706062E+001          1.1199456021428819E+002          1.0114101137423442E+002         -9.7605437524072691E-001         -9.7671926415681576E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364199653068E+053         -5.1324991879652241E+029          0.0000000000000000E+000         -5.1324991879652241E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              35          5.2741529782432392E+006          1.8199999993093635E+002          2.8112505436055807E+002          3.4732318565597019E+001          4.3415398206996272E+001          1.1199456019731328E+002          1.0114101135890458E+002         -9.7555815853175232E-001         -9.7644006488558543E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364194534941E+053         -5.1324991902341749E+029          0.0000000000000000E+000         -5.1324991902341749E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              40          1.3137092277591307E+007          1.8199999982797374E+002          2.8112505425453105E+002          3.4732318572146710E+001          4.3415398215183380E+001          1.1199456015507427E+002          1.0114101132075899E+002         -9.7443756727383557E-001         -9.7577553699269470E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364181799380E+053         -5.1324991958800661E+029          0.0000000000000000E+000         -5.1324991958800661E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              45          2.4249501305750087E+007          1.8199999968246055E+002          2.8112505410468708E+002          3.4732318581403135E+001          4.3415398226753922E+001          1.1199456009537946E+002          1.0114101126684928E+002         -9.7280852709707433E-001         -9.7488198947162330E-001          5.0000000000000000E+000          4.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.7535364163800680E+053         -5.1324992056468305E+029          0.0000000000000000E+000         -5.1324992056468305E+029          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
