                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230129"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                    1085                                     2568                  3.6538701112632491E+007                  5.5146879697078444E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851863698343331E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851863698343331E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4625876227880275E+000                  1.3617934522754768E-001                  4.2460872760457766E+000                  4.7412529705040054E+000                  2.3809617550412439E+000                  4.4589738229797655E+000                  1.3617934522754768E-001                  2.1208427781930479E+033                  2.1379140484462729E+033                  2.2024538723008279E+033                  2.2028196083948646E+033                  2.2034202188335095E+033                  2.2034227336374009E+033                  2.2036325537729684E+033                  2.2036724364175406E+033                  1.1081435647487743E+000                  1.1081267840300928E+000                  1.0985678865707160E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5004128615484875E+000                  4.7541755017659444E+000                  2.8989151886504945E+000                 -4.5667276300591270E-001                  0.0000000000000000E+000                  2.4901396023893390E+001                  7.6919382526117817E+000                  8.2757542043659278E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7746348457463358E-017                  2.1061161296230709E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2824112765314695E+000                  2.4110659302452726E+000                                       25                                        7 
                                    1090                                     2559                  3.6538727420529649E+007                  7.1872142632697522E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851890527953611E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851890527953611E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4735942375963367E+000                  1.3868696481532944E-001                  4.2398806768944208E+000                  4.7441397800167397E+000                  2.3894857743925662E+000                  4.4700011221838851E+000                  1.3868696481532944E-001                  2.1212370207660037E+033                  2.1382127451617729E+033                  2.2024769058638138E+033                  2.2028377529349232E+033                  2.2034250108236910E+033                  2.2034277400574582E+033                  2.2036341979395889E+033                  2.2036732215190602E+033                  1.1081459682229122E+000                  1.1081267840300950E+000                  1.0987850993625106E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4999630190438391E+000                  4.7581539678509781E+000                  2.9018041067023073E+000                 -4.6245059910953784E-001                  0.0000000000000000E+000                  2.4902360876127041E+001                  7.6926363925488204E+000                  8.2754228192943948E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7680594606652302E-017                  2.1061156105339260E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2824027415814685E+000                  2.4110676032726142E+000                                       25                                       12 
                                    1095                                     2587                  3.6538751876773000E+007                  6.7825893924891245E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851919717194344E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851919717194344E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4835612355964782E+000                  1.4075065481749058E-001                  4.2340314477523471E+000                  4.7467980119291626E+000                  2.4000731111372322E+000                  4.4799629628371331E+000                  1.4075065481749058E-001                  2.1215994004512167E+033                  2.1385167233212753E+033                  2.2024988480888538E+033                  2.2028542949725015E+033                  2.2034302938925457E+033                  2.2034327995203193E+033                  2.2036359935446079E+033                  2.2036742702775443E+033                  1.1081485624489609E+000                  1.1081267840300932E+000                  1.0987850993625088E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4995852298468226E+000                  4.7614715419645632E+000                  2.9042184721531332E+000                 -4.6727933001118960E-001                  0.0000000000000000E+000                  2.4903253792793901E+001                  7.6932825001144112E+000                  8.2751156960371119E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7619266995055315E-017                  2.1061151351027530E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823946024901156E+000                  2.4110691720926587E+000                                       25                                       10 
                                    1100                                     2579                  3.6538774832645647E+007                  6.5364256514581220E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851951742157270E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9885218815151944E-001                  1.3851951742157270E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4898903746221990E+000                  1.4265622664856475E-001                  4.2284936097399211E+000                  4.7477297187894578E+000                  2.3969951247558527E+000                  4.4863695183214389E+000                  1.4265622664856475E-001                  2.1219387056039224E+033                  2.1388434270658236E+033                  2.2025193494812466E+033                  2.2028698890660562E+033                  2.2034351094659536E+033                  2.2034376145809297E+033                  2.2036396145571248E+033                  2.2036775121525992E+033                  1.1081509931733700E+000                  1.1081267840300912E+000                  1.0987850993625052E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4993641209843336E+000                  4.7632651084782429E+000                  2.9055574731349516E+000                 -4.6995733197482636E-001                  0.0000000000000000E+000                  2.4904088540125326E+001                  7.6938865303590598E+000                  8.2748285345862822E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7561524081203580E-017                  2.1061146949927123E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823868515040955E+000                  2.4110707372227447E+000                                       25                                       10 
                                    1105                                     2589                  3.6538796586587600E+007                  6.3182372614587712E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3851983516464278E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3851983516464278E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5005071162878023E+000                  1.4434511374450937E-001                  4.2231939488907475E+000                  4.7512527112144909E+000                  2.4020050604925030E+000                  4.4970316038035696E+000                  1.4434511374450937E-001                  2.1222626147891783E+033                  2.1391446358437213E+033                  2.2025385234211192E+033                  2.2028845469955407E+033                  2.2034400516589122E+033                  2.2034425952707236E+033                  2.2036423409147582E+033                  2.2036797412412716E+033                  1.1081533911974515E+000                  1.1081267840300921E+000                  1.0989810167825540E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4991080037724256E+000                  4.7655435678862048E+000                  2.9072089372627485E+000                 -4.7326026023042095E-001                  0.0000000000000000E+000                  2.4904876461948671E+001                  7.6944566919678694E+000                  8.2745570316356112E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7506645531814083E-017                  2.1061142833444347E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823793840306914E+000                  2.4110723498234021E+000                                       25                                       10 
                                    1110                                     2599                  3.6538815627203502E+007                  5.6259635299048727E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852011994535951E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852011994535951E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5014155333007615E+000                  1.4584987245601810E-001                  4.2185197895657565E+000                  4.7496871660313671E+000                  2.3950339616967313E+000                  4.4980027555155733E+000                  1.4584987245601810E-001                  2.1225483003890895E+033                  2.1393951746911905E+033                  2.2025552179993010E+033                  2.2028967697262247E+033                  2.2034445880237715E+033                  2.2034470573915559E+033                  2.2036461305146628E+033                  2.2036830208622555E+033                  1.1081555848444800E+000                  1.1081267840300895E+000                  1.0989810167825500E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4989027481750785E+000                  4.7673073165421442E+000                  2.9085013227854115E+000                 -4.7584503127574651E-001                  0.0000000000000000E+000                  2.4905563665025092E+001                  7.6949539817598680E+000                  8.2743199761378161E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7458486042554243E-017                  2.1061139272887131E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823727296902003E+000                  2.4110737930050758E+000                                       26                                       10 
                                    1115                                     2588                  3.6538838143602125E+007                  6.1009943709259740E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852041238173712E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852041238173712E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5144324172545058E+000                  1.4705282331512393E-001                  4.2129235335480075E+000                  4.7546585887295070E+000                  2.4130648460462885E+000                  4.5109798521320101E+000                  1.4705282331512393E-001                  2.1228789552335828E+033                  2.1395961703498924E+033                  2.2025743448625691E+033                  2.2029119489308364E+033                  2.2034497259155977E+033                  2.2034523809576602E+033                  2.2036473004182844E+033                  2.2036835718178857E+033                  1.1081582962467089E+000                  1.1081267840300886E+000                  1.0989810167825509E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4984594376165967E+000                  4.7710051745727826E+000                  2.9112368729176943E+000                 -4.8131613154031233E-001                  0.0000000000000000E+000                  2.4906373012837417E+001                  7.6955396715679916E+000                  8.2740408326547374E+000                  1.7826602081085967E+000                  5.0000000000000000E-001                  1.6404361047693726E+001                  0.0000000000000000E+000                  8.7401380465327611E-017                  2.1061135113975268E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823646719768336E+000                  2.4110755287763710E+000                                       26                                       10 
                                    1120                                     2600                  3.6538857332064770E+007                  5.7457239482556421E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852073101716791E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852073101716791E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5186505695011574E+000                  1.4831789912737761E-001                  4.2081303549414990E+000                  4.7550384780755204E+000                  2.4074049978157892E+000                  4.5152759488696113E+000                  1.4831789912737761E-001                  2.1231551748125014E+033                  2.1399110721370878E+033                  2.2025907797353527E+033                  2.2029232476799707E+033                  2.2034546436032667E+033                  2.2034571202302793E+033                  2.2036515565017978E+033                  2.2036875176849396E+033                  1.1081606288701318E+000                  1.1081267840300875E+000                  1.0991386025334580E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4983316525294477E+000                  4.7721410031690086E+000                  2.9120603573901054E+000                 -4.8296310048513430E-001                  0.0000000000000000E+000                  2.4907060331281766E+001                  7.6960370652856165E+000                  8.2738034996218612E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7352587126548780E-017                  2.1061131611945596E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823577515158409E+000                  2.4110770908579497E+000                                       26                                       10 
                                    1125                                     2596                  3.6538875688564911E+007                  5.5813689331170024E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852101450133250E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852101450133250E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5263890183303808E+000                  1.4938521214012801E-001                  4.2034998185238797E+000                  4.7575980390007926E+000                  2.4133196588206602E+000                  4.5230285943100119E+000                  1.4938521214012801E-001                  2.1234208285627284E+033                  2.1401676027166587E+033                  2.2026062118170967E+033                  2.2029365942229112E+033                  2.2034594654768165E+033                  2.2034618877222165E+033                  2.2036540275640163E+033                  2.2036895580749805E+033                  1.1081628851927889E+000                  1.1081267840300870E+000                  1.0991386025334571E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4980840655481433E+000                  4.7743636318939044E+000                  2.9136668457151624E+000                 -4.8617607713524857E-001                  0.0000000000000000E+000                  2.4907715527445074E+001                  7.6965112235974029E+000                  8.2735768680155353E+000                  1.7826602081085967E+000                  5.0000000000000000E-001                  1.6404361047693726E+001                  0.0000000000000000E+000                  8.7305798897369817E-017                  2.1061128298076507E-012                  8.9726258067868148E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823510182072333E+000                  2.4110786506882995E+000                                       26                                       10 
                                    1130                                     2608                  3.6538895758069232E+007                  7.0789832444299516E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852130309904281E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852130309904281E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5369682487445315E+000                  1.5022683151455929E-001                  4.1983903317786631E+000                  4.7617380033145142E+000                  2.4285547074939804E+000                  4.5335714637715361E+000                  1.5022683151455929E-001                  2.1237125237304153E+033                  2.1404207414967644E+033                  2.2026227091171842E+033                  2.2029479270987590E+033                  2.2034645000935029E+033                  2.2034669996611228E+033                  2.2036560829956426E+033                  2.2036907055385437E+033                  1.1081655884199328E+000                  1.1081267840300835E+000                  1.0991386025334531E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4977346467140906E+000                  4.7774656473654780E+000                  2.9159166911190559E+000                 -4.9067576794303541E-001                  0.0000000000000000E+000                  2.4908429199864916E+001                  7.6970277080986254E+000                  8.2733302243733871E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7254519518431590E-017                  2.1061124715672481E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823435058423849E+000                  2.4110803550861175E+000                                       26                                       18 
                                    1135                                     2607                  3.6538914154589370E+007                  5.3017420958237549E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852163075708132E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852163075708132E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5381989639355442E+000                  1.5112389667330822E-001                  4.1936799064256860E+000                  4.7605495268480045E+000                  2.4221251385939020E+000                  4.5348617964678040E+000                  1.5112389667330822E-001                  2.1239788014418015E+033                  2.1405764234626393E+033                  2.2026378437617409E+033                  2.2029597193499810E+033                  2.2034695824172958E+033                  2.2034719028229347E+033                  2.2036601977491007E+033                  2.2036946889192572E+033                  1.1081680845449988E+000                  1.1081267840300830E+000                  1.0992919292100121E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4975638999309973E+000                  4.7788383090538771E+000                  2.9169445155294418E+000                 -4.9273141676380716E-001                  0.0000000000000000E+000                  2.4909081150717029E+001                  7.6974995356838214E+000                  8.2731044818260724E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7207403223543977E-017                  2.1061121467954064E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823365397745574E+000                  2.4110819366843490E+000                                       26                                       10 
                                    1140                                     2601                  3.6538930665430099E+007                  5.1241992045904583E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852192734369906E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852192734369906E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5460071374646107E+000                  1.5186642845838136E-001                  4.1894239456965821E+000                  4.7635389137154602E+000                  2.4254120094129243E+000                  4.5427046637185295E+000                  1.5186642845838136E-001                  2.1242147604659448E+033                  2.1408189724780959E+033                  2.2026513439420929E+033                  2.2029715003972272E+033                  2.2034742502244643E+033                  2.2034767405924816E+033                  2.2036633161908053E+033                  2.2036974497952296E+033                  1.1081702700169478E+000                  1.1081267840300830E+000                  1.0992919292100121E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4974117810033212E+000                  4.7802433997963574E+000                  2.9179512987560337E+000                 -4.9474498321699101E-001                  0.0000000000000000E+000                  2.4909664367142824E+001                  7.6979216277695386E+000                  8.2729022104621919E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7165027248953216E-017                  2.1061118582150765E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823302305071929E+000                  2.4110834504756298E+000                                       26                                       10 
                                    1145                                     2583                  3.6538949942145310E+007                  5.1965640993891726E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852223850033712E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852223850033712E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5542015302797578E+000                  1.5249709689749569E-001                  4.1844142207941157E+000                  4.7665503703496253E+000                  2.4364787032308648E+000                  4.5508770584304044E+000                  1.5249709689749569E-001                  2.1244922104771220E+033                  2.1410767246839872E+033                  2.2026667528271271E+033                  2.2029823020294550E+033                  2.2034794917188655E+033                  2.2034818702319926E+033                  2.2036657861794083E+033                  2.2036992675022547E+033                  1.1081729677940382E+000                  1.1081267840300824E+000                  1.0992919292100138E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4970761712707081E+000                  4.7832058477715718E+000                  2.9201037422088665E+000                 -4.9904987012265650E-001                  0.0000000000000000E+000                  2.4910342888916940E+001                  7.6984127024527318E+000                  8.2726669971100293E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7115443353967795E-017                  2.1061115248181882E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823227163632129E+000                  2.4110852308889013E+000                                       26                                       10 
                                    1150                                     2597                  3.6538965625116460E+007                  4.8648243437410293E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852253793981850E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852253793981850E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5567494393328838E+000                  1.5325795319450453E-001                  4.1803229611789696E+000                  4.7665202491473497E+000                  2.4313481412525113E+000                  4.5534834483199198E+000                  1.5325795319450453E-001                  2.1247172002985508E+033                  2.1412069480626997E+033                  2.2026794357220969E+033                  2.2029923031128797E+033                  2.2034842515399453E+033                  2.2034866783074141E+033                  2.2036699343340731E+033                  2.2037032684448592E+033                  1.1081751914163669E+000                  1.1081267840300808E+000                  1.0992919292100121E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4969793684713646E+000                  4.7840285167732493E+000                  2.9207086823083928E+000                 -5.0025975032170944E-001                  0.0000000000000000E+000                  2.4910893249355283E+001                  7.6988110301304067E+000                  8.2724758206226667E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7075021151085950E-017                  2.1061112562408456E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823165670868439E+000                  2.4110867253379191E+000                                       26                                       10 
                                    1155                                     2610                  3.6538980613548607E+007                  4.7204426660344867E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852280077631479E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9867127555364588E-001                  1.3852280077631479E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5629221650668370E+000                  1.5379588478583486E-001                  4.1763855100849563E+000                  4.7688268504401590E+000                  2.4373541451943828E+000                  4.5596574323216519E+000                  1.5379588478583486E-001                  2.1249291912043927E+033                  2.1413909344210020E+033                  2.2026913328691851E+033                  2.2030026072549903E+033                  2.2034889696713921E+033                  2.2034912889181629E+033                  2.2036724347307352E+033                  2.2037053378583543E+033                  1.1081773387379295E+000                  1.1081267840300808E+000                  1.0993217427304538E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4967758991528552E+000                  4.7858295907449140E+000                  2.9220161579312438E+000                 -5.0287470156741132E-001                  0.0000000000000000E+000                  2.4911417639345334E+001                  7.6991905681863209E+000                  8.2722934285737892E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.7036319937048249E-017                  2.1061110018081772E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823106134168150E+000                  2.4110882001852891E+000                                       26                                       10 
                                    1160                                     2602                  3.6538998222305842E+007                  4.8311293750920381E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9846684942781938E-001                  1.3852311097821166E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9846684942781938E-001                  1.3852311097821166E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5654553577518291E+000                  1.5438909486286692E-001                  4.1717357962357253E+000                  4.7686375472229710E+000                  2.4368609611595979E+000                  4.5622133810112340E+000                  1.5438909486286692E-001                  2.1251800841317565E+033                  2.1416716485623007E+033                  2.2027051525560764E+033                  2.2030126028990768E+033                  2.2034940639289653E+033                  2.2034963433501225E+033                  2.2036761398832958E+033                  2.2037086277797124E+033                  1.1081800419650747E+000                  1.1081267840300799E+000                  1.0995474736709434E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4965248461999403E+000                  4.7878154291095925E+000                  2.9235111830194125E+000                 -5.0586475174374845E-001                  0.0000000000000000E+000                  2.4912031753849547E+001                  7.6996350514553082E+000                  8.2720800063004738E+000                  1.7826602081085967E+000                  5.0000000000000000E-001                  1.6404361047693726E+001                  4.4821171516666121E-057                  8.6990765351844174E-017                  2.1061107057332331E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2823035187541922E+000                  2.4110899258073473E+000                                       26                                       10 
                                    1165                                     2607                  3.6539012523279421E+007                  4.4696128508592986E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9846684942781938E-001                  1.3852339057308857E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9846684942781938E-001                  1.3852339057308857E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5693443727839371E+000                  1.5493417854084524E-001                  4.1679432806022421E+000                  4.7696528188252039E+000                  2.4354992452687947E+000                  4.5661415003932762E+000                  1.5493417854084524E-001                  2.1253798209522627E+033                  2.1418847238084158E+033                  2.2027164278342581E+033                  2.2030223597631076E+033                  2.2034986006886518E+033                  2.2035009666438039E+033                  2.2036797197598032E+033                  2.2037119383149369E+033                  1.1081821347860925E+000                  1.1081267840300790E+000                  1.0995474736709425E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4964081198698715E+000                  4.7888128678619504E+000                  2.9242433550557290E+000                 -5.0732909581638108E-001                  0.0000000000000000E+000                  2.4912529062978624E+001                  7.6999950009265197E+000                  8.2719068001638245E+000                  1.7826602081085972E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.6953702175564608E-017                  2.1061104674213677E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2822977220093161E+000                  2.4110913859537066E+000                                       26                                       10 
                                    1170                                     2599                  3.6539029029821105E+007                  4.8450526653081971E-001                  8.0000000000000000E+000                  3.4201595897352611E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9846684942781938E-001                  1.3852367999796916E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9846684942781938E-001                  1.3852367999796916E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5761827911628359E+000                  1.5526732415842004E-001                  4.1635257141184630E+000                  4.7723446578107405E+000                  2.4463934260920404E+000                  4.5729497557540491E+000                  1.5526732415842004E-001                  2.1256146221091987E+033                  2.1420889463902498E+033                  2.2027290840611061E+033                  2.2030315799924969E+033                  2.2035035979040712E+033                  2.2035059476406770E+033                  2.2036819682123241E+033                  2.2037139267033598E+033                  1.1081847835126892E+000                  1.1081267840300750E+000                  1.0995474736709385E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4961333969715378E+000                  4.7913538487419620E+000                  2.9260632912924014E+000                 -5.1096896828972649E-001                  0.0000000000000000E+000                  2.4913101190394521E+001                  7.7004091095074347E+000                  8.2717074627489566E+000                  1.7826602081085967E+000                  5.0000000000000000E-001                  1.6404361047693722E+001                  0.0000000000000000E+000                  8.6910847692887226E-017                  2.1061101948132943E-012                  8.9726258067868137E-001                  2.2016668483909904E-003                  8.7692573969983378E-003                  4.2822909145148982E+000                  2.4110930667401909E+000                                       26                                       10 
