                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          5.0000000000000000E+000          2.0000000000000000E+000          1.0000000000000000E+000                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230126" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              50          3.3330338415859260E+007          9.9861152678723475E-001          8.0426935392032615E+000          1.1641931261455252E+002          2.9104828153638130E+002          3.6986202889782369E+000          2.4373591589738890E+000         -1.3049826679802037E-001         -3.2301256854353672E-001          5.0000000000000000E+000          2.0000000000000000E+000         -9.7106136225594895E+001         -9.7106136225594895E+001         -9.7106136225594895E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4762628844215276E+052         -2.8567120447812556E+034          0.0000000000000000E+000         -2.8567120447812556E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              55          4.1407400901468806E+007          9.9827456671706105E-001          8.0408842143300046E+000          1.1643240996208388E+002          2.9108102490520969E+002          3.6977882287172106E+000          2.4368108383733476E+000         -8.1773532059976825E-002         -3.2049152824404675E-001          5.0000000000000000E+000          2.0000000000000000E+000         -6.1359012283870243E+001         -6.1359012283870243E+001         -6.1359012283870243E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4755343770778303E+052         -2.8590136386777241E+034          0.0000000000000000E+000         -2.8590136386777241E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              60          4.6864029314954519E+007          9.9804681371478943E-001          8.0396611672683633E+000          1.1644126586400161E+002          2.9110316466000404E+002          3.6972257819878265E+000          2.4364401907858171E+000         -4.3145448217028481E-002         -3.1877261245417970E-001          5.0000000000000000E+000          2.0000000000000000E+000         -3.4585107075219575E+001         -3.4585107075219575E+001         -3.4585107075219575E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4750418824550477E+052         -2.8607500927212200E+034          0.0000000000000000E+000         -2.8607500927212200E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              65          4.9411670717700586E+007          9.9794044542914939E-001          8.0390899314274957E+000          1.1644540279016023E+002          2.9111350697540058E+002          3.6969630858574170E+000          2.4362670762810952E+000         -2.3093917523971441E-002         -3.1796662102464152E-001          5.0000000000000000E+000          2.0000000000000000E+000         -2.1865321398837771E+001         -2.1865321398837771E+001         -2.1865321398837771E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4748118452917069E+052         -2.8615748184420011E+034          0.0000000000000000E+000         -2.8615748184420011E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              70          5.0681166523351088E+007          9.9788743376882683E-001          8.0388052322220140E+000          1.1644746478664433E+002          2.9111866188908721E+002          3.6968321600942535E+000          2.4361807976151768E+000         -1.2515628689083342E-002         -3.1756425048520032E-001          4.9999999996195772E+000          2.0000000003804224E+000         -1.4770897152558755E+001         -1.4770897152558755E+001         -1.4770897152558755E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4746971943645655E+052         -2.8619807175772962E+034          0.0000000000000000E+000         -2.8619807175772962E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              75          5.1373950807356425E+007          9.9785824519499677E-001          8.0386484727880418E+000          1.1644861686659158E+002          2.9112148370624908E+002          3.6967599271762430E+000          2.4361334173944633E+000         -6.5812908116254518E-003         -3.1734445191238803E-001          4.9999997131279761E+000          2.0000002868720244E+000         -1.1782184100269070E+001         -1.1782184100269070E+001         -1.1782184100269070E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4746346211373943E+052         -2.8621952005626212E+034          0.0000000000000000E+000         -2.8621952005626212E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              80          5.1952348954236224E+007          9.9775219471041965E-001          8.0380789078081811E+000          1.1645805265620560E+002          2.9112648753253774E+002          3.6964523437133474E+000          2.4360009579182882E+000         -1.4734219532866720E-003         -3.1704431923371656E-001          4.9999085141552841E+000          2.0000914858447167E+000         -9.2580028275791424E+000         -9.2580028275791424E+000         -9.2580028275791424E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745823746739068E+052         -2.8626326202970664E+034          0.0000000000000000E+000         -2.8626326202970664E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              85          5.2216222314152248E+007          9.9606220597131800E-001          8.0289997659608456E+000          1.1663300832590571E+002          2.9118191375494990E+002          3.6913407281541404E+000          2.4340729903791547E+000          1.9967239088124508E-003         -3.1350342853749325E-001          4.9980353486931257E+000          2.0019646513068734E+000         -7.5721297880440295E+000         -7.5721297880440295E+000         -7.5721297880440295E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745585099448470E+052         -2.8747598314412622E+034          0.0000000000000000E+000         -2.8747598314412622E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              90          5.2262244886349164E+007          9.8603065729330852E-001          7.9750010598969006E+000          1.1768939658386688E+002          2.9150385302139358E+002          3.6609005805982844E+000          2.4226431794316721E+000          5.2347273480840267E-003         -2.6666574593910980E-001          4.9867073152311416E+000          2.0132926847688575E+000         -5.9771947569286743E+000         -5.9771947569286743E+000         -5.9771947569286743E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745543108251997E+052         -2.9245409845117331E+034          0.0000000000000000E+000         -2.9245409845117331E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              95          5.2271640971006781E+007          9.5580658231707749E-001          7.8111890469159801E+000          1.2102264452672942E+002          2.9243903167300613E+002          3.5685141692627251E+000          2.3880392609910479E+000          6.4135408733816983E-003         -8.4958119401723264E-002          4.9510591659337750E+000          2.0489408340662263E+000         -5.2209086596492709E+000         -5.2209086596492709E+000         -5.2209086596492709E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745534040782018E+052         -3.2303919853200713E+034          0.0000000000000000E+000         -3.2303919853200713E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             100          5.2272705354624555E+007          9.5016171518132342E-001          7.7804041295257846E+000          1.2167167808795534E+002          2.9260716759964708E+002          3.5511440281562483E+000          2.3815490624038618E+000          6.4467233614428753E-003         -3.8611144958888483E-002          4.9441341128532184E+000          2.0558658871467816E+000         -5.1683301320544048E+000         -5.1683301320544048E+000         -5.1683301320544048E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745532938992609E+052         -3.3092224536404552E+034          0.0000000000000000E+000         -3.3092224536404552E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             105          5.2273124019417547E+007          9.4780284837881246E-001          7.7675217335241937E+000          1.2194549076252538E+002          2.9267675230162087E+002          3.5438743503955106E+000          2.3788344836846051E+000          6.4480278042796770E-003         -2.1743482587351877E-002          4.9412140819333370E+000          2.0587859180666639E+000         -5.1495059938294503E+000         -5.1495059938294503E+000         -5.1495059938294503E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745532499620974E+052         -3.3363356287488223E+034          0.0000000000000000E+000         -3.3363356287488223E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             110          5.2273376688765034E+007          9.4634259581241020E-001          7.7595415520738573E+000          1.2211577050200732E+002          2.9271962371526530E+002          3.5393707727752215E+000          2.3771533064602779E+000          6.4499294327200300E-003         -1.2048494991279366E-002          4.9393986013972127E+000          2.0606013986027896E+000         -5.1394655558612099E+000         -5.1394655558612099E+000         -5.1394655558612099E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745532232785005E+052         -3.3532920291737816E+034          0.0000000000000000E+000         -3.3532920291737816E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             115          5.2273527213450603E+007          9.4545828152568256E-001          7.7547068388580245E+000          1.2221918069150057E+002          2.9274550904266363E+002          3.5366422215860558E+000          2.3761349353723111E+000          6.4523334101678088E-003         -6.4480649852970556E-003          4.9382962309670786E+000          2.0617037690329241E+000         -5.1323456581354527E+000         -5.1323456581354527E+000         -5.1323456581354527E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745532073204857E+052         -3.3633511795225804E+034          0.0000000000000000E+000         -3.3633511795225804E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             120          5.2273663048047677E+007          9.4464713925488397E-001          7.7502708452892488E+000          1.2231422777505853E+002          2.9276920086557965E+002          3.5341386247990845E+000          2.3752006522091440E+000          6.4561654609157576E-003         -1.3152852781976212E-003          4.9372831210598145E+000          2.0627168789401900E+000         -5.1243662333375086E+000         -5.1243662333375086E+000         -5.1243662333375086E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745531928807842E+052         -3.3720692527619475E+034          0.0000000000000000E+000         -3.3720692527619475E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             121          5.2273689297172852E+007          9.4448160242612178E-001          7.7493653976869856E+000          1.2233364766623710E+002          2.9277402975467118E+002          3.5336275978002778E+000          2.3750099642688762E+000          6.3130179354938531E-003          4.1159989797811858E-004          4.9370761365240750E+000          2.0629238634759304E+000         -5.1031769342675704E+000         -5.1031769342675704E+000         -5.1031769342675704E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          6.4745531900860823E+052         -3.3737795089865192E+034          0.0000000000000000E+000         -3.3737795089865192E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
