                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          5.0000000000000000E+000          1.0000000000000000E+000          1.0000000000000000E+000                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230123" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              50          1.5961708975031652E+007          9.9965028367044229E-001          7.6451662966312899E+000          6.4487526872467981E+001          3.2243763436233985E+002          3.9812286013506122E+000          1.9246516634822546E+000         -2.6954031797375194E-001         -5.3939855519485747E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4100486618429224E+052         -7.8966351660079465E+033          0.0000000000000000E+000         -7.8966351660079465E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              55          1.9273682179464635E+007          9.9957769381940076E-001          7.6447961883988507E+000          6.4489087873908090E+001          3.2244543936954045E+002          3.9810358670890666E+000          1.9245584896522039E+000         -2.5607606233653685E-001         -5.3896884038821480E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4099661193377099E+052         -7.8979929016966871E+033          0.0000000000000000E+000         -7.8979929016966871E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              60          2.2332538979372889E+007          9.9951064373086829E-001          7.6444543173632846E+000          6.4490529880351701E+001          3.2245264940175844E+002          3.9808578373782701E+000          1.9244724244664682E+000         -2.4323917954599508E-001         -5.3864745723362950E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4098898725906968E+052         -7.8992499622089720E+033          0.0000000000000000E+000         -7.8992499622089720E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              65          2.5138091355426680E+007          9.9944913939967805E-001          7.6441407159857198E+000          6.4491852730907439E+001          3.2245926365453715E+002          3.9806945291223954E+000          1.9243934760970565E+000         -2.3101733803465438E-001         -5.3839623650759427E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4098199292641843E+052         -7.9004044583058766E+033          0.0000000000000000E+000         -7.9004044583058766E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              70          2.7704199379418589E+007          9.9939287866105153E-001          7.6438538452680778E+000          6.4493062896019879E+001          3.2246531448009932E+002          3.9805451408865276E+000          1.9243212571050177E+000         -2.1939710238962548E-001         -5.3819225066210696E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4097559464894054E+052         -7.9014612754602612E+033          0.0000000000000000E+000         -7.9014612754602612E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              75          3.0045936634822689E+007          9.9934153248251645E-001          7.6435920289504047E+000          6.4494167428521592E+001          3.2247083714260799E+002          3.9804087997564883E+000          1.9242553454960629E+000         -2.0836609408561024E-001         -5.3802228479749725E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4096975507240822E+052         -7.9024259739027237E+033          0.0000000000000000E+000         -7.9024259739027237E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              80          3.2183910169232074E+007          9.9929465024700004E-001          7.6433529705491274E+000          6.4495176001072380E+001          3.2247588000536194E+002          3.9802843098359784E+000          1.9241951631361460E+000         -1.9789018636735223E-001         -5.3787578893261234E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4096442300329955E+052         -7.9033069153668885E+033          0.0000000000000000E+000         -7.9033069153668885E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              85          3.4136645268117383E+007          9.9925182674104707E-001          7.6431346048520981E+000          6.4496097313740549E+001          3.2248048656870270E+002          3.9801705956635405E+000          1.9241401901132285E+000         -1.8794534793345138E-001         -5.3775458644415997E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4095955240096255E+052         -7.9041115723146536E+033          0.0000000000000000E+000         -7.9041115723146536E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              90          3.5922508350486919E+007          9.9921266002913622E-001          7.6429348831544672E+000          6.4496939999573428E+001          3.2248469999786704E+002          3.9800665903739145E+000          1.9240899106709421E+000         -1.7850371573776669E-001         -5.3764966442988338E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4095509758830950E+052         -7.9048474653557109E+033          0.0000000000000000E+000         -7.9048474653557109E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              95          3.7558253644068688E+007          9.9917678335732840E-001          7.6427519359746050E+000          6.4497711937663908E+001          3.2248855968831953E+002          3.9799713204325236E+000          1.9240438541719218E+000         -1.6953832571527516E-001         -5.3755673684579353E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4095101688189265E+052         -7.9055213331573649E+033          0.0000000000000000E+000         -7.9055213331573649E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             100          3.9057504476341024E+007          9.9914389849888230E-001          7.6425842431309290E+000          6.4498419535058460E+001          3.2249209767529226E+002          3.9798839942031674E+000          1.9240016379142220E+000         -1.6103474804978798E-001         -5.3747629454371348E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4094727638634317E+052         -7.9061388094009078E+033          0.0000000000000000E+000         -7.9061388094009078E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             105          4.0434194226359725E+007          9.9911370031121516E-001          7.6424302490591520E+000          6.4499069349573617E+001          3.2249534674786810E+002          3.9798038016240649E+000          1.9239628702883902E+000         -1.5296722911464539E-001         -5.3740604343047738E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4094384141446943E+052         -7.9067059836702824E+033          0.0000000000000000E+000         -7.9067059836702824E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             110          4.1702401142053328E+007          9.9908588037210544E-001          7.6422883813679459E+000          6.4499668011331210E+001          3.2249834005665599E+002          3.9797299238707340E+000          1.9239271554488062E+000         -1.4529795814712296E-001         -5.3734307531905967E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.5814771704752900E+001         -9.5814771704752900E+001         -9.5814771704752900E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4094067690144751E+052         -7.9072283549712010E+033          0.0000000000000000E+000         -7.9072283549712010E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             115          4.2871598275091551E+007          9.9906023119779663E-001          7.6421575823182728E+000          6.4500219979743946E+001          3.2250109989871976E+002          3.9796618101244294E+000          1.9238942271122905E+000         -1.3801941869095852E-001         -5.3728692683858215E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.0216122964189935E+001         -9.0216122964189935E+001         -9.0216122964189935E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4093775926047918E+052         -7.9077097194152625E+033          0.0000000000000000E+000         -7.9077097194152625E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             120          4.3949555250384450E+007          9.9903658261412787E-001          7.6420369843734255E+000          6.4500728912329578E+001          3.2250364456164789E+002          3.9795990086144730E+000          1.9238638668786272E+000         -1.3111864963206785E-001         -5.3723677632663724E-001          5.0000000000000000E+000          1.0000000000000000E+000         -8.5048662175719301E+001         -8.5048662175719301E+001         -8.5048662175719301E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4093506914614587E+052         -7.9081534084053954E+033          0.0000000000000000E+000         -7.9081534084053954E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             125          4.4946945741003513E+007          9.9901470068511755E-001          7.6419253947852512E+000          6.4501199839689477E+001          3.2250599919844734E+002          3.9795408982159786E+000          1.9238357744764250E+000         -1.2455598078289380E-001         -5.3719180937504640E-001          5.0000000000000000E+000          1.0000000000000000E+000         -8.0264180270870455E+001         -8.0264180270870455E+001         -8.0264180270870455E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4093257995753539E+052         -7.9085641161328450E+033          0.0000000000000000E+000         -7.9085641161328450E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             130          4.5870043499290586E+007          9.9899444795817371E-001          7.6418221127873798E+000          6.4501635716773293E+001          3.2250817858386648E+002          3.9794871140041019E+000          1.9238097734894881E+000         -1.1833476981213104E-001         -5.3715157873552344E-001          5.0000000000000000E+000          1.0000000000000000E+000         -7.5842030704747970E+001         -7.5842030704747970E+001         -7.5842030704747970E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4093027606714431E+052         -7.9089437609049359E+033          0.0000000000000000E+000         -7.9089437609049359E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             135          4.6726352500346288E+007          9.9897565995554805E-001          7.6417262997597568E+000          6.4502040080747534E+001          3.2251020040373766E+002          3.9794372192665448E+000          1.9237856527972956E+000         -1.1241563754720478E-001         -5.3711523656411575E-001          5.0000000000000000E+000          1.0000000000000000E+000         -7.1731541929465891E+001         -7.1731541929465891E+001         -7.1731541929465891E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4092813877162318E+052         -7.9092962525696456E+033          0.0000000000000000E+000         -7.9092962525696456E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             140          4.7520873411436297E+007          9.9895822709344062E-001          7.6416373969942226E+000          6.4502415287837934E+001          3.2251207643918963E+002          3.9793909230554290E+000          1.9237632717464543E+000         -1.0680734570627674E-001         -5.3708204274825055E-001          5.0000000000000000E+000          1.0000000000000000E+000         -6.7920468411778273E+001         -6.7920468411778273E+001         -6.7920468411778273E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4092615561092424E+052         -7.9096229628430676E+033          0.0000000000000000E+000         -7.9096229628430676E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             145          4.8259504607405111E+007          9.9894202006774468E-001          7.6415547451907875E+000          6.4502764119110594E+001          3.2251382059555294E+002          3.9793478820395740E+000          1.9237424643598264E+000         -1.0146888953562971E-001         -5.3705170939335678E-001          5.0000000000000000E+000          1.0000000000000000E+000         -6.4369144261950680E+001         -6.4369144261950680E+001         -6.4369144261950680E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4092431188056062E+052         -7.9099269424266523E+033          0.0000000000000000E+000         -7.9099269424266523E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             150          4.8946415995534621E+007          9.9892694747937338E-001          7.6414778783346371E+000          6.4503088540138904E+001          3.2251544270069456E+002          3.9793078535412620E+000          1.9237231133193371E+000         -9.6411307914701427E-002         -5.3702392459722204E-001          5.0000000000000000E+000          1.0000000000000000E+000         -6.1069127646411843E+001         -6.1069127646411843E+001         -6.1069127646411843E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4092259718722822E+052         -7.9102092972085015E+033          0.0000000000000000E+000         -7.9102092972085015E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             155          4.9587539793676160E+007          9.9891287924224803E-001          7.6414061330981555E+000          6.4503391349490883E+001          3.2251695674745446E+002          3.9792704921319202E+000          1.9237050516339029E+000         -9.1597759237703122E-002         -5.3699831842706669E-001          5.0000000000000000E+000          1.0000000000000000E+000         -5.7988183480689457E+001         -5.7988183480689457E+001         -5.7988183480689457E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4092099673570830E+052         -7.9104729837663181E+033          0.0000000000000000E+000         -7.9104729837663181E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             160          5.0183606316075690E+007          9.9889979940172369E-001          7.6413394281873774E+000          6.4503672889371103E+001          3.2251836444685546E+002          3.9792357554776294E+000          1.9236882588379698E+000         -8.7032313207479062E-002         -5.3697480857601920E-001          5.0000000000000000E+000          1.0000000000000000E+000         -5.5113222578364464E+001         -5.5113222578364464E+001         -5.5113222578364464E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4091950871413856E+052         -7.9107181060834427E+033          0.0000000000000000E+000         -7.9107181060834427E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             165          5.0740956668308794E+007          9.9888756887236330E-001          7.6412770543523498E+000          6.4503936152514981E+001          3.2251968076257486E+002          3.9792032742357111E+000          1.9236725563796211E+000         -8.2698494562480157E-002         -5.3695309100224553E-001          5.0000000000000000E+000          1.0000000000000000E+000         -5.2430844320055805E+001         -5.2430844320055805E+001         -5.2430844320055805E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4091811730228019E+052         -7.9109471231651573E+033          0.0000000000000000E+000         -7.9109471231651573E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             170          5.1262549954693243E+007          9.9887612277000293E-001          7.6412186807448217E+000          6.4504182534696895E+001          3.2252091267348447E+002          3.9791728761165812E+000          1.9236578609686286E+000         -7.8574214036195578E-002         -5.3693299229899749E-001          5.0000000000000000E+000          1.0000000000000000E+000         -4.9919200001855195E+001         -4.9919200001855195E+001         -4.9919200001855195E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4091681512083569E+052         -7.9111615652561105E+033          0.0000000000000000E+000         -7.9111615652561105E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             175          5.1748849665681161E+007          9.9886545096855739E-001          7.6411642557686523E+000          6.4504412253116001E+001          3.2252206126558002E+002          3.9791445342514926E+000          1.9236441596157929E+000         -7.4662295194673184E-002         -5.3691443415027973E-001          5.0000000000000000E+000          1.0000000000000000E+000         -4.7568831248374245E+001         -4.7568831248374245E+001         -4.7568831248374245E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4091560101982948E+052         -7.9113614728118820E+033          0.0000000000000000E+000         -7.9113614728118820E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             180          5.2204417029950239E+007          9.9885545341159976E-001          7.6411132691870058E+000          6.4504627460892664E+001          3.2252313730446326E+002          3.9791179829340639E+000          1.9236313238702543E+000         -7.0944176884214574E-002         -5.3689719164780070E-001          5.0000000000000000E+000          1.0000000000000000E+000         -4.5368061303765671E+001         -4.5368061303765671E+001         -4.5368061303765671E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          3.4091446361788786E+052         -7.9115486927560227E+033          0.0000000000000000E+000         -7.9115486927560227E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
