                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          5.0000000000000000E+000          1.0000000000000000E+000          1.8250000000000000E+003                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230201" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          1.3311938769089946E+004          1.8249999999999941E+003          1.1419930303285207E+003          5.2763969842700496E+000          2.6381984921350245E+001          5.9469410323884210E+002          2.8749391448494879E+002         -9.9548773659149936E-001         -9.9690880865124576E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868980047E+053         -1.9386063190961357E+026          0.0000000000000000E+000         -1.9386063190961357E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              10          4.6436302246991843E+004          1.8249999999999925E+003          1.1419930303285200E+003          5.2763969842700522E+000          2.6381984921350256E+001          5.9469410323884165E+002          2.8749391448494856E+002         -9.9552294147592624E-001         -9.9690942963281926E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868980030E+053         -1.9386063190961364E+026          0.0000000000000000E+000         -1.9386063190961364E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              15          1.2886031837632466E+005          1.8249999999999859E+003          1.1419930303285173E+003          5.2763969842700593E+000          2.6381984921350288E+001          5.9469410323884040E+002          2.8749391448494794E+002         -9.9553975993551636E-001         -9.9691094853201268E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868979979E+053         -1.9386063190961522E+026          0.0000000000000000E+000         -1.9386063190961522E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              20          3.3395764619126602E+005          1.8249999999999693E+003          1.1419930303285105E+003          5.2763969842700744E+000          2.6381984921350366E+001          5.9469410323883665E+002          2.8749391448494612E+002         -9.9553882190735044E-001         -9.9691456157569280E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868979860E+053         -1.9386063190961827E+026          0.0000000000000000E+000         -1.9386063190961827E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              25          8.4430542893974099E+005          1.8249999999999279E+003          1.1419930303284932E+003          5.2763969842701135E+000          2.6381984921350568E+001          5.9469410323882767E+002          2.8749391448494180E+002         -9.9552811215104375E-001         -9.9692198479657035E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868979545E+053         -1.9386063190962697E+026          0.0000000000000000E+000         -1.9386063190962697E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              30          2.1142140237084259E+006          1.8249999999998267E+003          1.1419930303284509E+003          5.2763969842702112E+000          2.6381984921351052E+001          5.9469410323880572E+002          2.8749391448493117E+002         -9.9549048880867363E-001         -9.9693176983499576E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868978771E+053         -1.9386063190964796E+026          0.0000000000000000E+000         -1.9386063190964796E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              35          5.2741529782432392E+006          1.8249999999995719E+003          1.1419930303283447E+003          5.2763969842704572E+000          2.6381984921352284E+001          5.9469410323875047E+002          2.8749391448490445E+002         -9.9539703980459693E-001         -9.9693164668295642E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868976831E+053         -1.9386063190970067E+026          0.0000000000000000E+000         -1.9386063190970067E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              40          1.3137092277591307E+007          1.8249999999989400E+003          1.1419930303280810E+003          5.2763969842710656E+000          2.6381984921355325E+001          5.9469410323861302E+002          2.8749391448483800E+002         -9.9518600673174695E-001         -9.9691988961142397E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868972025E+053         -1.9386063190983072E+026          0.0000000000000000E+000         -1.9386063190983072E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              45          2.4249501305750087E+007          1.8249999999980464E+003          1.1419930303277081E+003          5.2763969842719272E+000          2.6381984921359635E+001          5.9469410323841896E+002          2.8749391448474415E+002         -9.9487922104906479E-001         -9.9691131133952471E-001          5.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          4.1677228868965219E+053         -1.9386063191005677E+026          0.0000000000000000E+000         -1.9386063191005677E+026          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
